Age,Gender,Weight (kg),Height (m),BMI,Low_BPM,Avg_BPM,High_BPM,Session_Duration (hours),Calories_Burned,Daily_Calorie_Intake (kcal),Calorie_Balance (kcal),Protein_Intake (g/day),Workout_Type,Workout_Frequency (days/week),Rest_Days_Per_Week,Fitness_Goal,Preferred_Workout_Time,Fat_Percentage,Water_Intake (liters),Experience_Level,Membership_Duration (months),Work_Type,Income_Level,Diet_Type,Sleep_Hours_Per_Day,Smoking,Alcohol_Consumption,Medical_Condition
53,1,67.1,2.0,17.4,100,139,160,1.3,880.9,2187.0,1306.0,120.7,1,3,3,0,1,23.4,2.1,2,27,0,2,1,7.5,0,0,3
38,0,62.8,1.7,22.2,100,147,172,1.3,938.4,1987.0,1049.0,139.0,1,4,2,1,3,26.9,1.9,2,30,0,2,1,6.8,0,0,5
26,1,89.7,1.6,33.3,100,161,176,1.8,1639.5,2410.0,770.0,103.5,1,4,2,3,2,12.3,3.6,3,74,0,2,3,7.5,1,1,0
28,0,54.3,1.5,24.0,100,123,143,1.5,895.0,1819.0,924.0,125.8,2,3,5,2,2,27.1,2.0,1,4,0,1,1,6.2,0,2,4
56,0,39.9,1.8,12.7,100,164,193,1.2,901.6,1200.0,298.0,62.3,0,4,4,0,3,29.5,2.1,2,29,0,2,3,6.0,0,0,4
31,1,85.9,1.8,27.7,100,150,179,1.3,1070.4,2081.0,1011.0,129.2,2,3,5,3,2,29.2,3.3,2,33,1,1,3,6.2,0,1,5
26,0,62.2,1.5,25.8,100,127,160,1.7,1101.8,1560.0,458.0,124.3,2,5,2,3,1,14.9,2.7,3,76,1,2,1,9.1,0,2,5
56,1,129.6,1.8,40.5,100,126,151,1.3,796.6,4500.0,3703.0,300.0,3,2,5,2,1,26.3,2.7,1,5,1,1,1,7.4,1,0,2
49,0,67.9,1.8,22.2,100,118,134,0.7,363.3,2207.0,1844.0,109.3,0,3,4,0,1,31.9,2.7,1,1,1,2,0,6.5,0,0,5
32,0,60.3,1.8,19.3,100,150,178,1.8,1329.8,1533.0,203.0,90.4,3,4,2,3,1,18.1,2.7,3,29,2,0,0,6.2,0,0,1
44,0,78.2,1.8,24.2,100,164,180,1.4,1057.4,2527.0,1470.0,186.3,1,3,4,2,2,28.5,2.2,1,2,0,1,2,5.5,1,0,5
26,1,111.3,1.9,30.6,100,167,185,1.0,948.1,3467.0,2519.0,201.3,3,2,5,0,2,25.1,2.2,1,1,0,0,3,7.2,0,0,3
18,0,54.0,1.7,19.4,100,156,187,1.3,1023.7,1870.0,846.0,93.2,2,4,2,0,1,32.0,2.3,2,11,1,1,1,6.0,0,0,2
28,1,123.7,1.9,32.6,100,126,143,1.0,726.8,3919.0,3192.0,295.5,2,4,3,1,1,29.1,2.6,2,10,1,2,1,6.3,0,2,3
42,1,77.4,1.9,20.7,100,161,188,1.2,983.0,2193.0,1210.0,119.9,3,3,3,0,1,21.1,2.5,1,5,0,2,1,6.7,0,0,5
35,0,66.4,1.6,24.8,100,158,181,1.0,776.2,2168.0,1392.0,162.2,0,4,3,1,1,33.6,1.5,2,14,2,0,1,6.0,0,1,5
41,1,72.2,1.9,21.0,100,141,162,1.2,810.9,1957.0,1146.0,123.6,0,3,4,1,0,29.8,3.3,1,10,2,1,3,6.2,0,2,5
30,1,99.7,1.7,35.8,100,132,161,1.5,1074.8,2478.0,1403.0,216.6,2,4,3,3,2,28.2,2.9,2,31,0,0,1,5.3,0,1,5
37,1,91.4,1.8,29.4,100,140,165,0.8,604.5,2111.0,1506.0,215.9,3,2,4,3,3,26.3,3.4,1,3,2,0,1,8.2,0,1,4
34,1,114.7,1.8,35.3,100,166,200,1.3,1238.5,2674.0,1436.0,283.4,3,2,5,3,0,24.6,2.2,1,1,1,2,1,5.7,0,2,1
57,1,96.7,1.7,31.3,100,143,159,1.2,861.5,2345.0,1484.0,170.5,0,3,4,3,2,21.6,2.8,2,21,0,2,0,7.9,0,1,5
34,0,65.0,1.6,24.9,100,145,174,1.8,1254.0,2092.0,838.0,105.8,3,5,2,0,2,19.8,2.7,3,53,1,1,3,7.0,0,1,5
31,0,63.2,1.7,23.4,100,124,152,1.5,948.5,1882.0,934.0,86.6,0,4,4,0,2,19.0,2.7,3,55,2,0,3,7.3,0,2,0
18,1,115.4,2.0,29.8,100,127,161,1.0,728.0,3655.0,2927.0,167.9,0,3,4,0,0,24.1,2.6,1,8,2,1,1,6.8,0,0,5
55,0,67.9,1.6,27.0,100,141,166,1.4,930.6,2203.0,1272.0,155.6,2,2,5,2,1,33.2,1.8,1,5,0,2,3,4.9,0,0,5
19,0,68.3,1.6,27.2,100,154,171,1.2,918.8,1703.0,784.0,61.0,0,3,3,3,3,32.1,1.6,1,11,1,1,2,8.2,0,1,5
25,0,52.8,1.6,21.6,100,141,172,1.3,897.1,1634.0,737.0,82.1,0,4,4,1,3,33.8,1.8,2,10,2,2,3,5.8,1,1,5
44,1,52.5,1.9,15.6,100,161,187,1.2,956.4,1693.0,737.0,111.9,2,3,4,2,3,25.2,2.5,1,8,1,1,1,7.3,0,0,5
23,0,61.1,1.6,23.8,100,124,153,1.8,1115.7,1831.0,715.0,68.6,1,4,4,1,3,17.9,2.7,3,79,0,2,0,7.6,0,0,2
39,1,93.8,1.9,25.0,100,156,186,1.4,1194.6,2404.0,1209.0,97.7,0,3,4,3,1,21.6,2.0,1,11,1,1,2,6.9,0,0,5
54,1,81.9,1.9,23.1,100,123,142,1.5,913.7,2415.0,1501.0,99.6,3,5,2,1,0,13.3,3.5,3,57,2,1,3,7.6,0,1,1
54,0,54.3,1.7,17.2,100,155,189,1.4,951.1,1292.0,341.0,139.8,2,3,3,3,1,31.8,1.7,2,24,0,2,1,6.6,0,0,1
50,0,43.1,1.5,18.6,100,155,175,1.4,1005.9,1459.0,453.0,98.3,2,4,4,2,0,28.7,2.4,2,31,2,0,0,6.1,1,0,5
58,0,77.0,1.8,23.5,100,140,173,1.0,705.9,1895.0,1189.0,190.8,0,4,4,3,0,26.0,2.5,2,31,2,2,1,5.1,1,0,4
51,1,74.1,1.6,28.1,100,149,168,1.3,946.0,2247.0,1301.0,115.3,0,3,3,0,2,25.4,3.7,2,22,0,2,2,6.4,1,0,5
21,1,124.1,1.7,45.7,100,158,175,1.4,1193.3,3802.0,2609.0,293.8,1,3,4,1,1,29.3,3.4,2,24,2,2,1,7.5,0,0,2
36,1,101.1,2.0,25.4,100,147,162,1.3,1100.9,3130.0,2029.0,175.2,3,3,5,0,0,21.6,2.5,1,4,1,1,3,8.6,0,1,5
57,0,43.6,1.6,18.1,100,153,173,1.1,747.1,1242.0,495.0,102.1,1,3,3,1,2,32.6,2.3,1,11,1,1,1,6.7,0,0,2
28,1,87.3,1.9,24.8,100,121,150,1.5,1033.8,2655.0,1621.0,147.8,3,4,3,0,1,10.7,3.5,3,46,2,2,0,7.0,0,0,1
42,0,58.4,1.6,22.0,100,125,141,1.0,579.7,2065.0,1485.0,106.6,2,3,3,2,3,26.1,2.7,2,30,1,2,0,7.8,0,0,5
42,1,82.7,1.9,23.9,100,141,158,1.2,860.5,2385.0,1524.0,181.1,3,4,4,1,1,28.2,3.1,2,33,1,1,1,7.5,0,1,5
39,0,55.8,1.6,22.4,100,150,181,0.9,666.0,1828.0,1162.0,130.1,3,2,4,2,3,32.5,1.9,1,5,1,1,0,7.1,0,1,5
45,0,61.3,1.6,24.8,100,152,178,1.0,701.7,2000.0,1298.0,119.4,2,4,3,2,2,34.6,2.2,2,17,0,2,0,7.3,0,1,5
31,0,50.4,1.7,17.0,100,150,182,1.1,807.5,1391.0,584.0,54.6,2,3,4,1,2,34.0,2.0,2,21,0,0,2,7.0,0,1,3
58,1,89.3,1.8,28.9,100,168,197,1.3,1131.4,2732.0,1601.0,89.2,2,3,4,1,1,27.5,3.0,2,6,2,2,2,6.1,0,0,3
18,1,126.4,1.7,44.8,100,153,179,1.4,1237.1,3670.0,2433.0,203.9,3,3,4,1,1,21.0,2.2,2,7,2,0,0,7.0,0,2,1
40,0,79.6,1.8,24.9,100,160,190,1.3,918.5,2523.0,1604.0,108.2,2,4,3,1,1,31.7,2.2,2,15,0,2,0,6.6,0,0,5
44,0,56.1,1.6,24.3,100,121,143,1.7,888.5,1415.0,526.0,113.9,0,5,2,3,1,18.6,2.7,3,57,0,2,1,6.1,0,0,5
22,1,86.2,1.9,24.6,100,128,156,1.9,1333.7,2448.0,1114.0,146.5,2,5,1,0,1,11.1,3.5,3,55,0,0,0,6.9,0,0,3
20,0,77.5,1.6,28.3,100,154,185,1.2,887.7,1965.0,1077.0,129.9,2,3,4,3,3,31.8,1.7,2,30,0,0,3,6.9,1,2,0
23,1,86.5,1.7,28.2,100,158,180,1.6,1368.2,2637.0,1269.0,177.8,2,4,3,1,1,9.9,3.6,3,33,2,2,1,6.1,0,0,5
53,1,81.8,1.6,32.2,97,121,150,1.9,1127.9,1832.0,704.0,100.2,2,5,2,3,2,11.9,3.5,3,78,1,2,3,6.8,0,0,5
42,1,63.4,2.0,16.2,100,127,155,1.4,868.6,1955.0,1086.0,111.9,3,2,5,0,1,24.2,3.0,1,2,2,1,3,7.4,0,0,5
29,1,81.2,2.0,20.9,100,125,157,1.5,1007.9,2898.0,1890.0,167.4,2,2,5,2,2,29.5,3.2,1,1,0,2,3,4.9,1,1,5
36,1,49.3,1.7,17.5,100,131,165,1.4,1016.9,1485.0,468.0,84.3,3,2,5,0,0,27.4,3.0,1,5,2,0,1,5.0,0,0,3
32,1,100.9,2.0,26.6,100,119,140,1.2,842.8,2357.0,1514.0,209.1,2,3,5,3,0,27.7,2.8,2,17,2,2,1,7.9,0,0,5
25,1,89.8,2.0,23.2,100,131,148,1.4,984.9,2623.0,1638.0,130.0,0,2,5,1,0,23.0,3.0,1,1,1,1,3,6.5,0,0,4
47,1,86.1,1.8,29.0,100,156,182,1.8,1414.5,2461.0,1046.0,145.9,2,5,1,0,2,11.7,3.5,3,80,2,0,1,6.8,0,1,5
20,1,78.7,1.9,22.7,100,137,154,1.8,1359.0,2074.0,715.0,179.9,3,4,3,3,2,11.6,3.5,3,74,0,0,1,6.0,0,0,5
23,0,55.3,1.8,17.4,100,151,185,1.6,1172.0,1594.0,422.0,73.9,3,4,2,1,1,15.5,2.7,3,41,1,0,2,8.2,0,0,5
57,1,76.2,1.9,21.6,100,141,169,1.2,798.2,2359.0,1561.0,119.5,3,4,3,0,1,25.7,2.8,2,35,2,0,3,7.1,0,0,3
52,0,65.7,1.5,28.0,100,138,167,1.3,813.7,1465.0,651.0,102.0,0,4,2,3,1,27.3,2.3,2,18,0,2,3,7.8,0,0,0
45,0,62.8,1.5,26.5,99,125,153,1.6,929.8,2048.0,1118.0,139.1,2,4,2,2,1,18.0,2.7,3,77,2,0,1,9.0,0,0,0
51,0,62.2,1.7,21.9,100,152,173,1.8,1217.1,1804.0,587.0,111.2,0,4,3,1,2,15.2,2.7,3,26,2,1,0,8.4,0,0,5
29,0,53.3,1.7,16.1,100,150,181,1.0,798.4,1771.0,973.0,83.2,2,3,3,0,2,33.8,2.0,2,26,0,1,1,7.0,0,1,5
54,1,74.9,1.7,26.3,100,129,155,1.0,645.4,2437.0,1792.0,160.4,2,4,3,2,2,28.0,2.0,2,15,0,2,3,8.3,0,0,4
43,0,70.3,1.7,22.8,100,155,189,1.0,714.2,2384.0,1670.0,157.1,1,3,5,2,3,27.6,2.1,1,8,2,2,0,7.6,1,1,5
50,1,91.6,1.7,31.6,100,153,171,1.1,813.8,2454.0,1640.0,234.2,3,4,3,3,1,23.0,3.5,2,15,0,0,1,6.7,0,0,4
51,1,42.3,1.7,14.9,100,129,152,0.9,607.5,1289.0,682.0,77.1,0,2,5,0,0,27.4,3.3,1,2,2,0,0,8.3,1,0,3
57,0,50.5,1.6,19.4,100,133,153,1.2,730.0,1308.0,578.0,69.3,3,4,3,3,0,33.8,2.0,2,33,1,0,3,7.9,0,0,3
45,1,53.0,1.7,18.5,100,160,190,0.9,737.2,1826.0,1089.0,100.3,0,2,5,2,3,24.7,2.9,1,5,1,1,1,8.6,1,1,5
56,0,64.9,1.6,26.2,100,144,160,1.5,966.1,2044.0,1078.0,117.7,0,5,2,0,1,17.8,2.8,3,34,2,0,1,5.9,0,0,1
22,1,83.5,1.8,25.2,100,161,183,0.7,647.9,2401.0,1753.0,105.6,2,3,3,1,1,29.4,3.1,1,8,1,2,0,6.0,0,1,0
22,0,43.2,1.6,17.9,100,132,157,1.5,995.7,1489.0,493.0,97.2,2,3,4,2,0,32.6,2.6,2,6,2,2,1,7.5,1,0,5
40,1,80.0,1.8,26.0,100,167,194,1.7,1489.8,2608.0,1118.0,154.5,2,5,2,2,0,13.2,3.5,3,49,2,0,1,7.9,0,2,5
42,1,76.6,1.9,21.0,100,161,192,1.2,977.3,2282.0,1305.0,135.1,3,3,5,0,1,20.3,2.5,1,10,2,1,2,6.7,1,2,1
40,1,101.1,1.8,30.6,100,161,183,0.8,644.2,3251.0,2607.0,158.8,3,2,5,1,1,28.5,3.2,1,11,0,1,0,8.2,0,1,3
25,0,57.3,1.6,23.1,100,145,177,1.4,964.7,1672.0,707.0,86.9,3,3,5,0,1,26.2,2.2,2,34,2,0,2,7.4,0,0,1
22,0,41.7,1.8,13.5,100,146,178,0.8,584.0,1278.0,694.0,52.1,3,3,4,1,1,25.6,2.1,1,4,2,2,3,5.7,0,0,5
50,0,55.3,1.6,22.4,100,163,191,1.2,910.0,1984.0,1074.0,125.3,1,3,4,2,0,34.5,2.6,1,5,0,1,1,6.5,0,0,4
36,0,46.4,1.7,15.7,100,159,188,1.5,1198.7,1454.0,255.0,108.1,0,4,3,1,1,32.6,1.6,2,35,1,2,1,8.6,0,0,5
30,0,63.3,1.8,19.0,100,157,177,0.6,456.9,1689.0,1232.0,109.5,0,2,5,3,2,25.8,2.6,1,10,0,0,3,6.1,0,0,5
42,1,82.3,1.9,24.2,100,143,168,1.2,847.3,2669.0,1822.0,142.9,3,4,2,0,2,28.6,3.1,2,17,0,2,0,7.5,0,1,5
38,1,122.1,1.6,47.4,100,165,192,1.3,1204.0,3159.0,1955.0,281.8,3,4,2,3,3,20.9,2.3,2,19,1,2,1,6.6,0,0,4
31,1,66.5,1.6,25.1,100,162,177,0.8,722.3,1938.0,1216.0,114.9,3,2,5,0,0,28.8,2.2,1,11,2,1,1,7.5,0,2,5
52,0,57.3,1.6,23.6,100,152,172,1.7,1118.8,1716.0,597.0,77.6,1,4,3,1,1,15.8,2.7,3,26,2,2,0,7.0,0,0,2
36,0,72.0,1.8,23.9,100,122,145,1.2,739.4,2256.0,1517.0,90.6,2,3,4,1,1,27.5,1.9,2,33,1,0,0,6.8,0,1,3
33,1,45.7,1.9,12.9,100,142,164,1.4,1163.4,1228.0,65.0,70.4,0,3,3,3,3,21.4,2.9,2,7,0,2,0,7.0,0,2,3
28,0,66.4,1.7,23.9,100,157,182,0.6,484.5,2209.0,1724.0,132.2,2,3,4,2,1,29.2,2.3,1,3,2,2,1,5.4,0,0,1
47,1,86.6,2.0,21.6,100,152,185,2.0,1518.9,2817.0,1298.0,173.3,2,4,3,2,0,10.1,3.5,3,54,1,2,1,9.0,0,0,5
58,0,56.1,1.7,19.5,100,122,145,0.8,394.5,1964.0,1570.0,117.9,3,2,4,2,1,27.1,2.7,1,11,1,0,3,7.6,0,1,0
56,1,85.1,1.7,29.7,100,132,163,1.7,1148.8,2836.0,1687.0,152.8,3,5,2,2,3,12.5,3.4,3,44,2,0,0,7.7,0,1,2
19,1,123.8,1.8,37.8,100,145,171,1.3,1003.0,3929.0,2926.0,182.5,0,3,5,1,1,21.7,3.2,2,12,2,2,0,6.9,0,0,5
24,1,96.7,1.9,26.2,100,160,188,1.5,1301.8,2936.0,1634.0,153.6,0,4,3,1,1,23.8,2.4,2,23,2,2,3,7.9,0,1,0
55,0,52.3,1.6,21.2,100,151,180,1.1,713.2,1685.0,972.0,90.5,1,3,4,0,2,29.6,2.7,2,34,0,1,0,8.5,0,2,0
29,1,111.6,1.9,31.2,100,137,167,1.3,956.7,3297.0,2340.0,159.6,1,3,3,0,1,21.6,3.7,1,7,1,0,1,7.0,0,1,3
52,1,85.1,1.8,27.4,100,136,170,1.7,1118.5,3012.0,1894.0,192.8,0,5,2,2,3,12.7,3.5,3,77,2,0,2,6.4,1,0,3
21,1,103.1,1.8,30.8,100,152,167,1.2,1015.7,2507.0,1491.0,144.1,2,3,3,3,3,20.0,2.7,2,35,1,0,0,6.6,1,1,3
49,0,42.5,1.5,17.7,100,130,154,1.1,651.6,1425.0,773.0,91.6,1,3,4,2,2,28.9,2.2,1,7,1,0,3,7.4,0,0,5
42,1,56.4,1.8,17.0,99,124,146,1.1,676.4,1736.0,1060.0,129.8,2,3,5,2,1,20.4,2.0,1,7,2,2,2,7.7,1,0,5
35,1,121.9,1.9,32.9,100,132,164,1.5,1076.1,3968.0,2892.0,195.2,0,3,5,0,0,21.5,3.4,2,14,0,2,0,6.3,0,0,2
50,0,58.6,1.6,23.4,100,151,166,1.7,1127.5,2028.0,900.0,133.1,1,4,4,2,3,15.7,2.7,3,46,0,0,1,7.0,1,0,3
53,1,77.9,1.9,21.8,100,145,161,0.8,576.0,2647.0,2071.0,114.7,3,2,4,0,1,21.5,3.7,1,6,0,2,1,6.8,0,2,1
38,1,82.3,1.7,27.7,100,148,163,1.5,1231.9,1961.0,729.0,147.8,1,5,2,3,0,10.6,3.5,3,81,1,2,0,6.4,0,0,5
55,1,87.7,1.9,25.2,100,133,148,1.2,802.7,2836.0,2033.0,143.9,3,4,2,1,2,26.8,2.6,2,29,2,2,3,7.5,0,0,3
48,0,68.9,1.6,29.1,100,143,166,0.7,457.3,1770.0,1313.0,95.1,2,2,5,3,1,29.8,2.7,1,7,2,0,2,6.6,0,0,5
56,1,56.8,2.0,14.0,100,126,153,1.1,713.8,1665.0,951.0,101.8,2,3,4,0,2,24.1,3.0,2,27,1,2,0,6.6,0,0,0
45,0,73.4,1.7,24.2,100,153,168,1.2,800.2,2196.0,1396.0,79.6,0,4,3,1,1,29.8,2.3,2,9,0,0,2,5.4,0,0,3
37,1,61.0,2.0,15.5,100,145,172,1.4,1072.8,2154.0,1081.0,120.4,0,3,3,2,1,23.4,2.8,1,7,1,1,1,6.9,1,1,5
31,1,64.7,1.6,24.3,100,129,163,0.6,403.3,1794.0,1391.0,93.5,0,2,4,0,1,25.4,3.4,1,8,2,1,2,6.0,0,0,5
58,0,49.3,1.7,17.5,100,125,146,1.4,798.3,1661.0,863.0,80.7,2,4,3,1,1,32.6,2.4,2,13,2,2,0,6.9,0,1,4
42,1,102.8,1.7,34.7,100,146,162,0.8,587.7,2384.0,1796.0,151.7,2,2,5,3,1,27.2,2.0,1,4,0,1,0,4.2,0,1,5
34,0,43.6,1.6,17.1,100,156,176,0.6,436.8,1200.0,763.0,54.8,1,2,5,1,2,32.6,2.0,1,10,1,1,3,6.6,0,0,4
54,1,85.8,1.9,25.0,100,135,156,1.2,789.1,2743.0,1954.0,186.8,3,4,3,2,2,26.8,2.6,2,30,0,1,1,7.4,0,2,3
59,1,89.1,1.7,30.8,100,149,177,0.9,670.7,2098.0,1427.0,141.8,1,2,5,3,3,28.0,2.1,1,3,1,2,0,6.0,1,1,4
56,0,58.4,1.7,20.7,100,156,188,1.6,1137.0,1622.0,485.0,94.0,1,5,3,1,3,15.3,2.7,3,32,2,1,0,6.9,0,1,4
55,1,91.6,1.8,29.2,100,153,182,1.4,1080.2,2680.0,1600.0,152.5,0,3,5,0,1,23.6,3.4,1,3,0,1,1,6.1,0,1,5
56,0,69.7,1.6,28.3,100,138,154,1.4,900.1,1842.0,942.0,80.8,1,4,2,1,2,28.9,1.6,2,18,2,1,2,8.0,0,0,0
41,0,66.7,1.7,21.7,100,149,173,1.3,908.3,2213.0,1305.0,119.7,3,3,5,0,2,29.2,2.3,1,7,1,2,1,5.7,1,0,1
20,1,86.6,1.9,23.4,100,135,161,1.7,1277.3,2480.0,1203.0,102.4,0,5,3,1,2,10.3,3.5,3,43,2,0,0,6.5,0,1,5
46,0,60.3,1.8,19.7,100,154,185,1.5,1061.0,1730.0,669.0,102.4,1,5,2,0,2,15.6,2.8,3,44,0,0,0,7.2,0,1,2
23,1,82.6,1.8,25.5,100,161,183,0.7,637.4,2291.0,1654.0,141.2,2,3,3,0,1,28.9,3.1,1,3,2,1,1,6.0,0,0,3
56,1,126.8,1.6,47.7,100,132,157,1.0,624.9,4107.0,3482.0,295.8,3,2,5,2,2,20.4,2.1,1,2,1,1,3,8.7,0,1,5
19,0,60.3,1.6,24.0,100,127,144,1.2,727.6,1845.0,1117.0,106.8,0,2,4,0,1,29.9,2.2,1,8,0,2,3,6.2,0,0,5
30,0,62.9,1.8,19.4,100,157,177,0.6,447.3,1794.0,1347.0,113.4,0,2,5,1,2,25.7,2.6,1,7,1,2,0,6.0,1,0,3
19,0,75.0,1.7,25.7,100,153,176,1.4,1068.9,2568.0,1499.0,150.6,2,4,3,2,1,30.7,2.1,2,28,2,1,1,7.0,0,0,5
31,0,60.9,1.6,23.7,100,162,182,1.7,1346.2,2062.0,716.0,139.7,1,5,1,2,3,14.8,2.7,3,63,2,2,0,4.8,0,1,5
38,0,56.6,1.7,19.4,100,148,171,1.9,1437.2,1667.0,230.0,100.8,3,5,1,0,0,19.1,2.7,3,36,2,2,0,7.0,1,2,2
26,1,128.2,1.7,43.0,100,159,180,1.3,1157.8,4260.0,3102.0,264.9,2,3,3,2,2,27.6,2.9,1,1,0,1,0,7.6,1,0,0
55,1,81.8,1.9,23.5,100,124,147,1.5,926.9,2509.0,1582.0,136.6,3,5,1,0,0,13.6,3.5,3,55,2,0,2,7.6,0,1,1
18,0,58.5,1.6,22.3,100,149,181,1.9,1429.6,1366.0,-64.0,133.8,3,4,3,3,2,15.5,2.7,3,51,1,0,1,5.9,0,0,5
44,0,72.8,1.6,29.3,100,157,183,1.3,922.1,2217.0,1295.0,104.4,3,3,3,1,1,29.0,2.2,1,8,2,1,0,5.6,0,0,5
46,1,88.4,1.6,32.2,100,164,186,2.0,1626.2,1925.0,299.0,204.5,2,4,4,3,2,14.3,3.5,3,65,0,2,1,6.7,0,0,3
49,1,59.6,1.9,17.4,100,131,153,1.1,735.4,1949.0,1214.0,105.8,2,4,4,2,1,21.5,3.0,2,33,2,0,3,6.9,0,1,1
23,0,41.9,1.7,13.5,100,143,175,0.8,600.1,1200.0,600.0,71.5,2,3,4,3,1,32.3,2.4,1,5,0,2,3,6.8,0,0,5
39,1,86.0,1.8,25.7,100,158,192,2.0,1746.9,2025.0,278.0,84.1,2,5,2,3,0,10.5,3.5,3,79,0,0,2,7.6,1,0,5
24,1,95.8,1.9,26.6,100,159,188,1.5,1283.1,3338.0,2055.0,185.7,0,4,3,2,2,24.1,2.4,2,14,2,2,0,7.9,0,2,4
34,1,71.7,1.8,21.8,100,125,146,1.0,720.5,2124.0,1404.0,107.0,0,3,5,0,1,27.5,2.3,2,34,1,2,2,7.1,0,0,0
50,1,69.5,2.0,17.8,100,137,162,1.0,686.1,1919.0,1233.0,82.5,2,3,5,3,2,25.4,2.1,1,2,1,1,0,6.8,0,0,1
52,1,45.9,1.7,15.5,100,128,162,0.9,582.0,1512.0,930.0,68.2,0,2,5,1,0,27.5,3.3,1,3,0,1,3,8.3,0,2,3
29,0,77.7,1.8,24.4,100,129,159,1.4,936.0,2545.0,1609.0,147.7,0,4,3,2,1,27.7,2.6,2,27,0,2,3,5.7,0,1,5
32,1,47.0,1.9,12.8,100,144,162,1.5,1165.0,1476.0,311.0,107.1,0,3,4,2,2,21.2,2.8,2,30,2,2,0,6.9,0,1,5
36,0,67.7,1.7,22.1,100,127,147,1.4,883.4,2335.0,1452.0,147.9,2,4,2,2,1,26.6,2.1,2,19,0,2,0,6.4,1,0,4
50,0,56.1,1.6,22.4,100,140,157,1.9,1200.6,1411.0,210.0,71.4,3,5,1,3,3,19.5,2.7,3,33,0,0,3,7.2,0,0,3
22,1,114.4,1.6,45.0,100,162,185,1.5,1293.0,3363.0,2070.0,205.4,0,4,2,0,3,21.3,2.7,2,15,2,1,2,6.7,1,0,1
54,0,67.4,1.7,21.8,100,128,152,1.3,701.6,2022.0,1320.0,156.2,1,2,5,1,0,29.8,2.1,1,8,1,1,1,8.2,0,0,3
52,0,65.2,1.5,28.6,100,139,167,1.3,797.9,2209.0,1411.0,129.0,0,4,4,2,1,27.1,2.4,2,19,2,1,3,7.9,0,0,1
19,1,57.1,1.9,16.4,100,136,161,0.6,457.7,1439.0,981.0,83.8,0,3,4,3,3,23.8,3.7,1,6,2,1,0,4.6,0,2,5
38,1,71.3,1.9,20.1,100,147,179,0.5,434.3,2514.0,2080.0,150.6,0,2,5,2,2,23.9,2.2,1,5,0,1,1,7.7,0,1,5
26,1,125.9,1.8,40.6,100,163,189,1.1,1042.0,2890.0,1848.0,260.7,3,4,4,3,1,23.2,3.1,2,35,1,2,1,5.5,0,2,5
55,0,52.7,1.6,19.2,100,156,182,1.1,770.5,1486.0,716.0,82.7,0,3,3,1,2,27.4,2.3,2,18,2,2,3,7.3,0,1,5
20,1,73.5,1.9,19.3,100,140,167,1.3,1038.3,2340.0,1302.0,147.6,1,3,4,2,2,28.3,2.5,2,8,0,2,3,8.5,1,2,3
18,1,69.3,1.8,20.8,100,152,179,1.1,920.9,2352.0,1431.0,125.1,3,4,3,0,1,26.0,3.3,2,33,2,2,1,7.4,0,1,5
55,0,71.1,1.6,27.2,100,162,195,0.6,393.8,1739.0,1345.0,94.2,2,3,3,3,1,26.2,1.8,1,4,1,1,3,6.4,0,1,3
27,1,58.2,2.0,14.9,100,135,168,1.3,1001.0,1990.0,989.0,137.1,2,4,3,2,1,28.1,3.0,2,34,0,2,1,5.7,0,0,3
32,1,103.2,2.0,25.8,100,120,148,1.3,800.5,3573.0,2772.0,211.5,2,3,3,2,3,28.0,2.8,2,18,1,2,0,7.9,0,0,5
33,1,122.8,1.6,47.4,100,136,154,1.4,1053.8,3011.0,1957.0,162.4,1,3,4,3,2,27.7,2.8,2,28,2,2,3,6.1,0,0,5
42,1,129.9,1.7,44.7,100,154,181,1.1,863.1,3788.0,2925.0,197.8,0,3,5,0,2,24.0,2.9,2,28,1,0,1,6.6,0,0,5
40,0,55.0,1.6,22.4,100,168,190,1.5,1126.1,1765.0,639.0,124.2,2,4,3,2,3,31.1,2.0,2,24,1,2,0,9.4,0,2,1
42,1,61.6,2.0,16.4,100,128,161,1.4,900.8,1728.0,827.0,99.8,3,2,5,0,2,24.4,3.0,1,4,1,1,1,7.4,1,0,5
58,1,104.8,1.7,38.0,100,167,193,1.3,1108.9,2552.0,1443.0,135.1,0,3,3,3,1,24.5,3.1,1,3,1,0,0,8.8,0,0,5
33,0,53.4,1.5,23.3,100,131,163,1.1,752.7,1708.0,955.0,86.7,0,3,4,1,0,30.9,2.2,1,2,0,2,3,8.8,0,0,4
19,1,102.1,1.9,28.0,100,143,163,1.4,1068.6,2652.0,1583.0,266.9,0,3,4,3,2,29.5,2.7,2,27,2,0,1,6.8,0,0,5
44,1,88.8,1.6,33.9,100,145,177,0.8,540.1,2643.0,2103.0,124.2,2,2,5,1,2,28.6,3.4,1,7,1,2,2,8.9,0,0,5
26,1,85.4,1.9,24.9,100,129,162,1.7,1242.1,2794.0,1552.0,128.4,3,4,3,1,1,11.3,3.5,3,75,2,2,0,6.6,0,2,1
41,1,64.0,2.0,16.0,100,129,148,1.4,849.6,1579.0,729.0,81.7,3,2,5,1,3,23.9,3.0,1,5,2,1,2,7.4,0,0,5
20,0,58.5,1.7,20.1,100,128,151,1.0,649.0,1638.0,989.0,104.4,3,3,4,0,1,31.8,1.6,2,13,1,2,1,5.1,0,0,5
