Age,Gender,Weight (kg),Height (m),BMI,Low_BPM,Avg_BPM,High_BPM,Session_Duration (hours),Calories_Burned,Daily_Calorie_Intake (kcal),Calorie_Balance (kcal),Protein_Intake (g/day),Workout_Type,Workout_Frequency (days/week),Rest_Days_Per_Week,Fitness_Goal,Preferred_Workout_Time,Fat_Percentage,Water_Intake (liters),Experience_Level,Membership_Duration (months),Work_Type,Income_Level,Diet_Type,Sleep_Hours_Per_Day,Smoking,Alcohol_Consumption,Medical_Condition
20,Female,65.8,1.5,28.6,100,127,147,1.0,658.0,1632.0,974.0,142.5,Yoga,4,3,Weight Loss,Afternoon,28.6,2.2,2,9,Active,Low,High-Protein,8.8,No,Occasional,None
43,Male,46.5,1.8,14.7,100,167,186,1.5,1224.0,1453.0,229.0,77.8,Yoga,3,4,Endurance,Afternoon,22.7,2.4,2,31,Mixed,Low,Balanced,8.3,No,None,Hypertension
54,Male,115.2,1.9,31.2,100,136,166,1.2,786.8,2842.0,2055.0,121.9,HIIT,4,3,Weight Loss,Evening,21.0,2.6,2,21,Sedentary,Middle,Vegan,6.6,No,Occasional,Obesity
54,Female,70.2,1.6,28.5,100,162,189,1.1,826.5,1977.0,1150.0,150.6,Cardio,3,3,General Fitness,Evening,31.9,2.1,1,10,Sedentary,High,High-Protein,8.3,Yes,Regular,None
56,Female,41.6,1.7,14.0,100,159,178,1.4,981.0,1200.0,219.0,57.6,Cardio,2,5,Endurance,Evening,25.0,1.7,1,10,Sedentary,High,Balanced,5.6,No,Occasional,Hypertension
18,Female,72.0,1.8,23.0,100,125,152,0.8,525.9,2210.0,1684.0,161.5,HIIT,3,4,General Fitness,Morning,27.5,1.6,1,8,Mixed,High,High-Protein,8.1,Yes,Occasional,Obesity
44,Female,48.0,1.8,15.4,100,124,155,0.9,475.9,1311.0,835.0,108.4,Yoga,2,4,General Fitness,Night,28.9,2.6,1,6,Active,Middle,High-Protein,7.3,No,Regular,None
49,Female,68.3,1.6,26.5,100,122,154,1.1,623.4,2033.0,1410.0,79.0,HIIT,4,3,General Fitness,Evening,28.9,1.9,2,32,Sedentary,Middle,Vegan,8.6,No,Occasional,None
20,Female,50.7,1.6,20.5,100,168,190,0.5,420.0,1619.0,1199.0,120.0,Yoga,2,5,General Fitness,Morning,30.1,1.5,1,8,Sedentary,Middle,High-Protein,6.4,No,Occasional,None
48,Female,45.7,1.7,14.2,100,155,182,1.2,876.5,1750.0,874.0,86.4,Strength,3,4,Muscle Gain,Afternoon,31.2,2.0,2,12,Mixed,Middle,High-Protein,7.3,No,Regular,Hypertension
54,Female,79.9,1.7,29.1,100,159,192,1.1,745.4,1928.0,1183.0,104.1,Cardio,2,5,Weight Loss,Night,27.9,1.9,1,1,Sedentary,Low,Vegan,7.4,No,Regular,Obesity
40,Female,58.6,1.7,20.4,100,148,165,1.2,775.7,1716.0,940.0,98.7,Yoga,2,4,Endurance,Morning,33.9,2.4,1,4,Sedentary,Middle,Vegan,6.4,No,Occasional,None
42,Female,65.0,1.7,23.8,100,132,154,1.9,1134.0,1533.0,399.0,152.3,Yoga,4,3,Weight Loss,Evening,20.4,2.7,3,62,Sedentary,Middle,High-Protein,6.1,No,Occasional,None
55,Female,75.6,1.7,26.3,100,166,182,1.4,1021.0,2705.0,1684.0,162.9,HIIT,2,5,Muscle Gain,Evening,25.0,2.2,1,9,Sedentary,Low,Vegetarian,5.9,No,None,Obesity
24,Female,64.6,1.8,21.5,100,139,161,0.9,626.5,2093.0,1466.0,92.6,Cardio,3,4,Endurance,Morning,27.9,2.6,1,2,Sedentary,Middle,High-Protein,8.2,Yes,Regular,None
45,Male,87.3,1.6,33.2,100,146,173,0.7,550.5,2856.0,2306.0,184.6,Strength,2,5,Muscle Gain,Evening,28.2,3.5,1,5,Active,Low,Balanced,9.0,No,Occasional,None
43,Male,45.8,1.6,17.5,100,138,165,1.2,815.5,1347.0,532.0,79.6,Strength,2,5,General Fitness,Morning,22.2,2.1,1,9,Active,Low,Vegetarian,6.2,No,Occasional,Diabetes
27,Male,75.9,1.7,26.3,100,150,165,1.0,778.4,2370.0,1592.0,111.4,HIIT,3,5,General Fitness,Morning,28.5,2.1,1,9,Active,Low,Balanced,6.6,No,Occasional,None
25,Female,63.9,1.5,28.3,100,133,153,1.9,1302.6,1624.0,321.0,146.2,Strength,5,2,Weight Loss,Evening,15.0,2.7,3,45,Mixed,High,High-Protein,7.4,No,Regular,Asthma
26,Male,70.1,2.0,18.6,100,151,184,0.8,635.6,2470.0,1834.0,144.5,HIIT,3,4,Muscle Gain,Evening,25.6,3.6,1,7,Mixed,Low,Balanced,6.1,No,Regular,None
21,Female,62.2,1.6,24.8,100,153,183,2.0,1494.6,2131.0,636.0,146.1,HIIT,4,2,Muscle Gain,Night,17.6,2.7,3,48,Sedentary,Middle,Balanced,8.2,No,Occasional,None
35,Male,111.6,1.6,42.3,100,134,156,1.0,764.8,2577.0,1812.0,180.2,Cardio,4,3,Weight Loss,Evening,24.8,3.4,2,19,Sedentary,High,Balanced,8.1,Yes,Regular,None
53,Male,115.0,1.9,31.6,100,160,175,1.4,1094.4,3385.0,2291.0,185.0,Yoga,4,4,Endurance,Evening,28.5,2.2,2,19,Sedentary,Middle,High-Protein,7.0,No,Regular,Diabetes
60,Female,42.1,1.6,15.5,100,131,161,1.2,719.7,1533.0,813.0,72.7,Strength,2,5,Muscle Gain,Evening,33.1,2.2,1,10,Active,Low,Balanced,6.7,No,Regular,Obesity
48,Male,106.9,1.6,39.4,100,156,179,1.2,908.5,3449.0,2540.0,252.1,Cardio,3,4,Muscle Gain,Morning,29.0,3.1,2,13,Sedentary,Middle,Balanced,8.1,No,Regular,Diabetes
57,Female,53.8,1.6,20.9,100,151,178,1.0,712.1,1642.0,930.0,116.7,HIIT,3,5,General Fitness,Evening,29.4,2.6,2,35,Mixed,Low,High-Protein,8.5,No,Occasional,None
55,Male,130.3,1.7,45.7,100,165,190,1.1,953.9,3903.0,2949.0,213.2,Cardio,4,3,Endurance,Afternoon,20.4,2.6,2,31,Active,Low,High-Protein,6.8,No,Regular,Diabetes
55,Female,78.3,1.7,29.0,100,158,185,1.1,755.8,1689.0,933.0,112.7,Cardio,2,5,Weight Loss,Morning,28.3,1.9,1,6,Mixed,Low,Vegetarian,7.3,No,Occasional,Hypertension
58,Male,109.3,1.8,36.0,100,168,192,1.0,845.9,3574.0,2728.0,153.8,HIIT,2,5,Endurance,Evening,22.3,2.7,1,6,Sedentary,Low,Vegetarian,7.1,No,Occasional,Obesity
52,Male,64.9,1.7,21.8,100,137,155,1.5,1016.1,2141.0,1125.0,123.4,Strength,4,3,Muscle Gain,Morning,26.0,2.8,2,12,Active,High,High-Protein,6.8,Yes,Regular,Hypertension
21,Female,60.4,1.7,21.1,100,124,144,2.0,1206.9,2109.0,902.0,140.1,Strength,5,2,Muscle Gain,Evening,19.0,2.7,3,62,Mixed,High,High-Protein,6.8,No,Regular,None
26,Female,69.8,1.8,22.6,99,121,142,1.0,589.2,1569.0,980.0,145.0,Strength,3,3,Weight Loss,Evening,34.3,2.0,1,2,Sedentary,Middle,High-Protein,7.7,No,Occasional,None
48,Male,84.4,1.7,29.7,100,162,181,1.8,1489.7,2085.0,595.0,137.0,HIIT,4,3,Weight Loss,Night,11.5,3.5,3,48,Sedentary,Middle,Vegetarian,6.9,No,Occasional,None
39,Male,84.6,1.9,23.7,100,141,166,0.8,629.4,2829.0,2200.0,163.7,Strength,2,4,Muscle Gain,Morning,27.8,3.6,1,4,Sedentary,Low,Balanced,6.4,No,Occasional,Hypertension
18,Female,58.0,1.6,24.1,100,163,190,1.7,1325.1,1960.0,635.0,124.7,Cardio,5,3,Muscle Gain,Afternoon,17.7,2.7,3,36,Active,High,High-Protein,5.9,No,Occasional,None
18,Female,62.0,1.5,27.8,100,142,175,2.0,1401.5,2053.0,652.0,124.7,Yoga,5,1,Muscle Gain,Morning,18.9,2.7,3,52,Mixed,Low,High-Protein,5.2,No,Occasional,None
46,Female,56.6,1.5,24.3,100,140,164,1.8,1154.2,1708.0,554.0,91.3,Cardio,4,2,General Fitness,Evening,18.5,2.7,3,65,Sedentary,High,Balanced,7.8,No,Regular,None
25,Male,90.2,1.6,32.9,100,161,185,1.8,1612.6,1965.0,352.0,190.8,HIIT,4,2,Weight Loss,Evening,12.3,3.5,3,32,Active,Middle,High-Protein,7.5,No,Regular,None
26,Male,90.9,1.6,33.6,100,162,187,1.8,1612.9,2518.0,905.0,157.8,HIIT,4,3,Weight Loss,Evening,12.3,3.5,3,38,Mixed,High,Vegetarian,7.5,No,None,Hypertension
33,Male,118.4,1.6,45.8,100,129,150,1.1,746.3,3503.0,2757.0,172.2,HIIT,3,3,Endurance,Evening,25.4,2.4,2,17,Active,Middle,High-Protein,7.7,No,Occasional,Hypertension
58,Male,51.3,2.0,12.7,100,167,199,1.1,878.6,1227.0,348.0,131.5,Strength,3,4,Weight Loss,Night,24.1,3.4,1,11,Sedentary,Low,High-Protein,8.6,No,Occasional,Asthma
22,Female,58.3,1.5,26.5,100,131,149,1.2,811.6,1711.0,899.0,82.1,Yoga,3,3,General Fitness,Morning,25.1,2.0,2,15,Mixed,High,Balanced,8.3,No,Occasional,High Cholesterol
32,Male,84.6,1.6,33.6,100,144,160,1.9,1588.7,2741.0,1152.0,180.0,HIIT,5,2,Muscle Gain,Afternoon,14.8,3.5,3,74,Sedentary,High,Vegetarian,5.3,No,Occasional,None
42,Male,43.6,1.6,18.1,100,164,192,1.3,1041.9,1543.0,501.0,83.7,Strength,3,3,Muscle Gain,Evening,22.0,2.6,2,26,Sedentary,Low,Vegan,8.6,No,Regular,High Cholesterol
37,Female,72.9,1.7,25.9,100,131,158,0.5,347.6,2513.0,2165.0,152.8,Cardio,2,5,Muscle Gain,Afternoon,27.8,1.6,1,5,Mixed,High,High-Protein,7.8,No,Occasional,None
46,Male,88.5,1.6,34.8,100,125,151,1.9,1164.9,2188.0,1023.0,110.9,HIIT,5,3,Weight Loss,Morning,13.9,3.5,3,30,Sedentary,Low,Balanced,7.5,No,Occasional,Asthma
58,Male,73.5,1.8,23.6,100,136,157,1.1,737.2,2595.0,1858.0,166.6,HIIT,2,4,Muscle Gain,Evening,24.9,2.9,1,4,Mixed,Low,Balanced,8.6,Yes,Occasional,Diabetes
60,Female,55.1,1.6,22.1,100,168,184,0.6,437.5,1200.0,762.0,116.0,Cardio,3,3,Weight Loss,Evening,29.8,2.3,1,11,Sedentary,Middle,High-Protein,6.3,No,Regular,None
58,Male,127.1,1.7,44.0,100,149,176,1.2,939.7,4236.0,3296.0,295.3,Strength,3,4,Muscle Gain,Afternoon,29.2,2.9,1,4,Mixed,Middle,High-Protein,6.5,No,Occasional,Diabetes
53,Female,62.6,1.6,26.3,100,165,193,1.4,1029.1,2017.0,988.0,125.1,Strength,3,3,Muscle Gain,Evening,34.7,1.7,2,21,Mixed,High,Vegan,5.7,No,Occasional,Obesity
42,Female,56.1,1.7,20.2,100,133,164,1.8,1054.1,1854.0,800.0,82.9,Cardio,5,2,Endurance,Afternoon,16.4,2.7,3,68,Active,Middle,Balanced,6.4,No,Occasional,Obesity
48,Male,71.7,1.9,19.7,100,127,150,0.7,426.2,2247.0,1821.0,129.8,Yoga,3,3,Endurance,Morning,29.4,2.5,1,1,Active,Low,Vegetarian,8.1,Yes,Occasional,Hypertension
20,Male,85.9,1.8,25.2,100,156,187,1.7,1435.1,2744.0,1309.0,154.1,Strength,4,2,Muscle Gain,Morning,13.1,3.6,3,77,Sedentary,High,Balanced,7.1,No,Occasional,Diabetes
46,Female,63.1,1.7,21.1,100,153,175,1.7,1184.4,1582.0,398.0,91.4,Cardio,4,4,Weight Loss,Night,17.9,2.7,3,27,Sedentary,Middle,Balanced,5.4,Yes,Occasional,None
45,Male,80.9,1.8,25.9,100,131,147,1.7,1120.6,2139.0,1018.0,103.6,Yoga,4,4,Weight Loss,Night,11.8,3.5,3,82,Mixed,Middle,Balanced,7.9,No,Occasional,None
43,Male,98.2,1.8,29.7,100,129,156,1.3,806.3,2304.0,1498.0,126.7,Cardio,4,2,Weight Loss,Evening,25.8,3.5,2,20,Mixed,Middle,Balanced,8.1,No,Occasional,None
38,Male,126.5,1.8,38.2,100,160,177,1.2,1113.3,3484.0,2371.0,222.3,Strength,3,4,Endurance,Afternoon,29.2,3.0,2,31,Mixed,Low,Vegan,8.0,No,Occasional,Hypertension
35,Male,62.4,1.6,23.2,100,160,190,1.4,1231.0,1810.0,579.0,110.3,Cardio,4,4,Endurance,Night,22.2,3.7,2,31,Mixed,Middle,High-Protein,7.9,Yes,Occasional,None
45,Female,67.8,1.8,22.8,100,155,175,1.0,698.4,2003.0,1305.0,93.8,HIIT,3,3,Endurance,Evening,28.0,2.1,1,5,Mixed,Low,Vegetarian,7.5,No,Regular,Hypertension
58,Male,76.6,1.9,20.9,100,127,160,0.7,468.5,2268.0,1800.0,130.8,Cardio,3,5,Endurance,Evening,28.1,2.7,1,11,Mixed,Middle,Vegetarian,8.1,No,Occasional,Hypertension
48,Female,57.6,1.5,25.1,100,125,146,1.4,792.2,2037.0,1245.0,111.7,HIIT,4,2,Muscle Gain,Evening,32.1,2.1,2,30,Mixed,Middle,Vegetarian,7.4,No,Regular,Diabetes
56,Female,63.9,1.7,22.3,100,136,160,2.0,1251.2,1948.0,697.0,87.8,Cardio,5,3,Endurance,Evening,19.6,2.6,3,71,Sedentary,Middle,High-Protein,7.4,No,Occasional,Diabetes
46,Male,45.5,1.9,12.1,100,158,181,1.3,1024.2,1333.0,309.0,75.0,Cardio,3,5,Endurance,Afternoon,29.4,2.0,2,9,Mixed,Low,High-Protein,6.2,No,Regular,Diabetes
40,Male,105.7,1.7,38.9,100,160,176,1.3,1175.4,2555.0,1380.0,154.9,HIIT,4,3,Weight Loss,Morning,21.8,3.6,2,22,Mixed,Middle,Balanced,6.2,No,Occasional,Obesity
37,Male,74.7,1.8,22.4,99,126,155,1.2,861.6,2012.0,1150.0,179.9,Yoga,4,2,Weight Loss,Afternoon,26.2,3.2,2,16,Sedentary,Low,High-Protein,6.7,No,Regular,Asthma
53,Female,59.6,1.6,23.1,100,165,184,1.1,794.7,1742.0,947.0,98.6,Cardio,2,4,Endurance,Evening,32.8,1.9,1,9,Mixed,Middle,High-Protein,5.8,No,Regular,Asthma
41,Male,101.3,1.8,30.3,100,161,179,0.8,652.7,2635.0,1982.0,253.9,Yoga,2,4,Weight Loss,Night,28.9,3.2,1,5,Sedentary,High,High-Protein,8.3,Yes,None,None
19,Female,47.7,1.7,16.9,100,147,181,1.0,761.9,1528.0,766.0,81.5,Yoga,3,3,Endurance,Evening,29.1,2.5,1,10,Active,Middle,Balanced,6.7,No,None,Hypertension
41,Male,64.8,2.0,15.9,100,127,145,1.4,862.4,2064.0,1202.0,111.9,Yoga,2,5,Endurance,Evening,23.7,3.0,1,11,Sedentary,Middle,Balanced,7.4,No,Occasional,None
52,Female,66.7,1.5,28.6,100,165,197,1.8,1354.9,1730.0,375.0,168.3,HIIT,4,3,Weight Loss,Morning,18.2,2.7,3,46,Active,Middle,High-Protein,7.2,No,Occasional,Diabetes
39,Male,69.4,2.0,17.5,100,149,167,1.1,909.1,1927.0,1018.0,97.9,Cardio,4,3,Endurance,Morning,25.2,2.4,2,8,Active,Middle,Vegetarian,7.9,No,Occasional,None
39,Female,63.5,1.5,27.0,100,142,173,2.0,1391.8,1804.0,412.0,92.3,Cardio,5,2,Endurance,Morning,18.2,2.7,3,27,Active,High,Vegetarian,8.3,No,Occasional,High Cholesterol
23,Female,43.3,1.8,13.4,100,143,169,0.8,585.1,1200.0,615.0,71.1,Strength,3,3,Endurance,Afternoon,32.4,2.3,1,10,Mixed,High,Balanced,6.8,No,Occasional,Hypertension
24,Male,122.0,2.0,31.0,94,120,151,1.1,761.4,3476.0,2715.0,198.4,HIIT,3,4,Endurance,Evening,25.4,2.6,1,9,Mixed,Middle,High-Protein,8.5,No,None,None
53,Male,80.7,1.7,28.8,100,130,154,1.4,914.9,2872.0,1957.0,169.2,Yoga,3,5,Muscle Gain,Morning,22.7,2.6,2,15,Mixed,Middle,Balanced,7.3,Yes,Occasional,Hypertension
42,Male,83.9,1.8,24.5,100,143,158,1.2,851.8,2741.0,1889.0,143.4,Yoga,4,3,Endurance,Night,28.5,3.0,2,18,Sedentary,High,Balanced,7.5,Yes,None,Asthma
23,Male,81.4,1.8,24.8,100,126,158,1.6,1058.9,2438.0,1379.0,97.0,Cardio,4,2,General Fitness,Morning,10.2,3.5,3,24,Active,Middle,Balanced,8.7,No,Occasional,None
46,Female,68.1,1.7,23.6,100,160,192,0.8,555.9,2378.0,1822.0,126.0,HIIT,3,4,Muscle Gain,Evening,28.2,2.5,1,11,Mixed,Middle,Balanced,4.4,No,Occasional,None
22,Female,39.0,1.6,14.8,100,167,195,1.0,854.0,1406.0,552.0,97.3,HIIT,2,5,Muscle Gain,Evening,31.0,1.9,1,5,Mixed,Middle,Balanced,7.4,No,Occasional,None
38,Male,107.3,1.9,30.1,100,161,190,0.7,647.6,3159.0,2511.0,154.8,Strength,2,4,Endurance,Morning,28.1,3.6,1,8,Mixed,Low,High-Protein,9.4,No,Regular,Asthma
22,Female,45.3,1.7,15.4,100,131,157,1.5,980.6,1200.0,219.0,70.2,Cardio,4,4,Endurance,Evening,28.4,1.8,2,31,Sedentary,High,Vegetarian,8.2,No,None,None
44,Female,76.5,1.8,24.5,100,164,182,1.4,1048.9,1722.0,673.0,172.1,HIIT,3,3,Weight Loss,Evening,27.5,2.1,1,7,Sedentary,High,High-Protein,5.5,No,Occasional,None
50,Male,49.2,1.6,19.0,100,131,148,1.4,882.8,1634.0,751.0,116.6,Cardio,2,5,General Fitness,Evening,28.7,2.9,1,4,Mixed,High,High-Protein,8.0,No,Occasional,Hypertension
22,Male,84.9,1.9,23.7,100,127,161,1.9,1343.3,2146.0,803.0,141.0,Strength,5,2,Weight Loss,Evening,12.1,3.4,3,46,Mixed,Middle,Balanced,6.9,Yes,Regular,None
33,Male,124.2,1.6,46.6,100,137,163,1.4,1073.0,3980.0,2907.0,182.6,HIIT,3,5,Endurance,Morning,27.1,2.8,2,22,Sedentary,Low,Balanced,6.1,Yes,Occasional,High Cholesterol
53,Male,67.1,2.0,17.4,100,139,160,1.3,880.9,2187.0,1306.0,120.7,HIIT,3,3,Endurance,Evening,23.4,2.1,2,27,Active,Middle,High-Protein,7.5,No,Occasional,Hypertension
38,Female,62.8,1.7,22.2,100,147,172,1.3,938.4,1987.0,1049.0,139.0,HIIT,4,2,General Fitness,Night,26.9,1.9,2,30,Active,Middle,High-Protein,6.8,No,Occasional,None
26,Male,89.7,1.6,33.3,100,161,176,1.8,1639.5,2410.0,770.0,103.5,HIIT,4,2,Weight Loss,Morning,12.3,3.6,3,74,Active,Middle,Vegetarian,7.5,Yes,Regular,Asthma
28,Female,54.3,1.5,24.0,100,123,143,1.5,895.0,1819.0,924.0,125.8,Strength,3,5,Muscle Gain,Morning,27.1,2.0,1,4,Active,Low,High-Protein,6.2,No,None,Obesity
56,Female,39.9,1.8,12.7,100,164,193,1.2,901.6,1200.0,298.0,62.3,Cardio,4,4,Endurance,Night,29.5,2.1,2,29,Active,Middle,Vegetarian,6.0,No,Occasional,Obesity
31,Male,85.9,1.8,27.7,100,150,179,1.3,1070.4,2081.0,1011.0,129.2,Strength,3,5,Weight Loss,Morning,29.2,3.3,2,33,Mixed,Low,Vegetarian,6.2,No,Regular,None
26,Female,62.2,1.5,25.8,100,127,160,1.7,1101.8,1560.0,458.0,124.3,Strength,5,2,Weight Loss,Evening,14.9,2.7,3,76,Mixed,Middle,High-Protein,9.1,No,None,None
56,Male,129.6,1.8,40.5,100,126,151,1.3,796.6,4500.0,3703.0,300.0,Yoga,2,5,Muscle Gain,Evening,26.3,2.7,1,5,Mixed,Low,High-Protein,7.4,Yes,Occasional,High Cholesterol
49,Female,67.9,1.8,22.2,100,118,134,0.7,363.3,2207.0,1844.0,109.3,Cardio,3,4,Endurance,Evening,31.9,2.7,1,1,Mixed,Middle,Balanced,6.5,No,Occasional,None
32,Female,60.3,1.8,19.3,100,150,178,1.8,1329.8,1533.0,203.0,90.4,Yoga,4,2,Weight Loss,Evening,18.1,2.7,3,29,Sedentary,High,Balanced,6.2,No,Occasional,Diabetes
44,Female,78.2,1.8,24.2,100,164,180,1.4,1057.4,2527.0,1470.0,186.3,HIIT,3,4,Muscle Gain,Morning,28.5,2.2,1,2,Active,Low,Vegan,5.5,Yes,Occasional,None
26,Male,111.3,1.9,30.6,100,167,185,1.0,948.1,3467.0,2519.0,201.3,Yoga,2,5,Endurance,Morning,25.1,2.2,1,1,Active,High,Vegetarian,7.2,No,Occasional,Hypertension
18,Female,54.0,1.7,19.4,100,156,187,1.3,1023.7,1870.0,846.0,93.2,Strength,4,2,Endurance,Evening,32.0,2.3,2,11,Mixed,Low,High-Protein,6.0,No,Occasional,High Cholesterol
28,Male,123.7,1.9,32.6,100,126,143,1.0,726.8,3919.0,3192.0,295.5,Strength,4,3,General Fitness,Evening,29.1,2.6,2,10,Mixed,Middle,High-Protein,6.3,No,None,Hypertension
42,Male,77.4,1.9,20.7,100,161,188,1.2,983.0,2193.0,1210.0,119.9,Yoga,3,3,Endurance,Evening,21.1,2.5,1,5,Active,Middle,High-Protein,6.7,No,Occasional,None
35,Female,66.4,1.6,24.8,100,158,181,1.0,776.2,2168.0,1392.0,162.2,Cardio,4,3,General Fitness,Evening,33.6,1.5,2,14,Sedentary,High,High-Protein,6.0,No,Regular,None
41,Male,72.2,1.9,21.0,100,141,162,1.2,810.9,1957.0,1146.0,123.6,Cardio,3,4,General Fitness,Afternoon,29.8,3.3,1,10,Sedentary,Low,Vegetarian,6.2,No,None,None
30,Male,99.7,1.7,35.8,100,132,161,1.5,1074.8,2478.0,1403.0,216.6,Strength,4,3,Weight Loss,Morning,28.2,2.9,2,31,Active,High,High-Protein,5.3,No,Regular,None
37,Male,91.4,1.8,29.4,100,140,165,0.8,604.5,2111.0,1506.0,215.9,Yoga,2,4,Weight Loss,Night,26.3,3.4,1,3,Sedentary,High,High-Protein,8.2,No,Regular,Obesity
34,Male,114.7,1.8,35.3,100,166,200,1.3,1238.5,2674.0,1436.0,283.4,Yoga,2,5,Weight Loss,Afternoon,24.6,2.2,1,1,Mixed,Middle,High-Protein,5.7,No,None,Diabetes
57,Male,96.7,1.7,31.3,100,143,159,1.2,861.5,2345.0,1484.0,170.5,Cardio,3,4,Weight Loss,Morning,21.6,2.8,2,21,Active,Middle,Balanced,7.9,No,Regular,None
34,Female,65.0,1.6,24.9,100,145,174,1.8,1254.0,2092.0,838.0,105.8,Yoga,5,2,Endurance,Morning,19.8,2.7,3,53,Mixed,Low,Vegetarian,7.0,No,Regular,None
31,Female,63.2,1.7,23.4,100,124,152,1.5,948.5,1882.0,934.0,86.6,Cardio,4,4,Endurance,Morning,19.0,2.7,3,55,Sedentary,High,Vegetarian,7.3,No,None,Asthma
18,Male,115.4,2.0,29.8,100,127,161,1.0,728.0,3655.0,2927.0,167.9,Cardio,3,4,Endurance,Afternoon,24.1,2.6,1,8,Sedentary,Low,High-Protein,6.8,No,Occasional,None
55,Female,67.9,1.6,27.0,100,141,166,1.4,930.6,2203.0,1272.0,155.6,Strength,2,5,Muscle Gain,Evening,33.2,1.8,1,5,Active,Middle,Vegetarian,4.9,No,Occasional,None
19,Female,68.3,1.6,27.2,100,154,171,1.2,918.8,1703.0,784.0,61.0,Cardio,3,3,Weight Loss,Night,32.1,1.6,1,11,Mixed,Low,Vegan,8.2,No,Regular,None
25,Female,52.8,1.6,21.6,100,141,172,1.3,897.1,1634.0,737.0,82.1,Cardio,4,4,General Fitness,Night,33.8,1.8,2,10,Sedentary,Middle,Vegetarian,5.8,Yes,Regular,None
44,Male,52.5,1.9,15.6,100,161,187,1.2,956.4,1693.0,737.0,111.9,Strength,3,4,Muscle Gain,Night,25.2,2.5,1,8,Mixed,Low,High-Protein,7.3,No,Occasional,None
23,Female,61.1,1.6,23.8,100,124,153,1.8,1115.7,1831.0,715.0,68.6,HIIT,4,4,General Fitness,Night,17.9,2.7,3,79,Active,Middle,Balanced,7.6,No,Occasional,High Cholesterol
39,Male,93.8,1.9,25.0,100,156,186,1.4,1194.6,2404.0,1209.0,97.7,Cardio,3,4,Weight Loss,Evening,21.6,2.0,1,11,Mixed,Low,Vegan,6.9,No,Occasional,None
54,Male,81.9,1.9,23.1,100,123,142,1.5,913.7,2415.0,1501.0,99.6,Yoga,5,2,General Fitness,Afternoon,13.3,3.5,3,57,Sedentary,Low,Vegetarian,7.6,No,Regular,Diabetes
54,Female,54.3,1.7,17.2,100,155,189,1.4,951.1,1292.0,341.0,139.8,Strength,3,3,Weight Loss,Evening,31.8,1.7,2,24,Active,Middle,High-Protein,6.6,No,Occasional,Diabetes
50,Female,43.1,1.5,18.6,100,155,175,1.4,1005.9,1459.0,453.0,98.3,Strength,4,4,Muscle Gain,Afternoon,28.7,2.4,2,31,Sedentary,High,Balanced,6.1,Yes,Occasional,None
58,Female,77.0,1.8,23.5,100,140,173,1.0,705.9,1895.0,1189.0,190.8,Cardio,4,4,Weight Loss,Afternoon,26.0,2.5,2,31,Sedentary,Middle,High-Protein,5.1,Yes,Occasional,Obesity
51,Male,74.1,1.6,28.1,100,149,168,1.3,946.0,2247.0,1301.0,115.3,Cardio,3,3,Endurance,Morning,25.4,3.7,2,22,Active,Middle,Vegan,6.4,Yes,Occasional,None
21,Male,124.1,1.7,45.7,100,158,175,1.4,1193.3,3802.0,2609.0,293.8,HIIT,3,4,General Fitness,Evening,29.3,3.4,2,24,Sedentary,Middle,High-Protein,7.5,No,Occasional,High Cholesterol
36,Male,101.1,2.0,25.4,100,147,162,1.3,1100.9,3130.0,2029.0,175.2,Yoga,3,5,Endurance,Afternoon,21.6,2.5,1,4,Mixed,Low,Vegetarian,8.6,No,Regular,None
57,Female,43.6,1.6,18.1,100,153,173,1.1,747.1,1242.0,495.0,102.1,HIIT,3,3,General Fitness,Morning,32.6,2.3,1,11,Mixed,Low,High-Protein,6.7,No,Occasional,High Cholesterol
28,Male,87.3,1.9,24.8,100,121,150,1.5,1033.8,2655.0,1621.0,147.8,Yoga,4,3,Endurance,Evening,10.7,3.5,3,46,Sedentary,Middle,Balanced,7.0,No,Occasional,Diabetes
42,Female,58.4,1.6,22.0,100,125,141,1.0,579.7,2065.0,1485.0,106.6,Strength,3,3,Muscle Gain,Night,26.1,2.7,2,30,Mixed,Middle,Balanced,7.8,No,Occasional,None
42,Male,82.7,1.9,23.9,100,141,158,1.2,860.5,2385.0,1524.0,181.1,Yoga,4,4,General Fitness,Evening,28.2,3.1,2,33,Mixed,Low,High-Protein,7.5,No,Regular,None
39,Female,55.8,1.6,22.4,100,150,181,0.9,666.0,1828.0,1162.0,130.1,Yoga,2,4,Muscle Gain,Night,32.5,1.9,1,5,Mixed,Low,Balanced,7.1,No,Regular,None
45,Female,61.3,1.6,24.8,100,152,178,1.0,701.7,2000.0,1298.0,119.4,Strength,4,3,Muscle Gain,Morning,34.6,2.2,2,17,Active,Middle,Balanced,7.3,No,Regular,None
31,Female,50.4,1.7,17.0,100,150,182,1.1,807.5,1391.0,584.0,54.6,Strength,3,4,General Fitness,Morning,34.0,2.0,2,21,Active,High,Vegan,7.0,No,Regular,Hypertension
58,Male,89.3,1.8,28.9,100,168,197,1.3,1131.4,2732.0,1601.0,89.2,Strength,3,4,General Fitness,Evening,27.5,3.0,2,6,Sedentary,Middle,Vegan,6.1,No,Occasional,Hypertension
18,Male,126.4,1.7,44.8,100,153,179,1.4,1237.1,3670.0,2433.0,203.9,Yoga,3,4,General Fitness,Evening,21.0,2.2,2,7,Sedentary,High,Balanced,7.0,No,None,Diabetes
